Ano,UF,Código do Município,Municipio,PIB x 1000,PIB per capita x 1 ,chave
2015,MG,3101201,AIURUOCA,76285.314,12225.21,2015AIURUOCA
2016,MG,3101201,AIURUOCA,98674.634,15853.89,2016AIURUOCA
2017,MG,3101201,AIURUOCA,89679.077,14443.4,2017AIURUOCA
2018,MG,3101201,AIURUOCA,92760.451,15378.06,2018AIURUOCA
2015,RS,4300208,AJURICABA,238219.026,32248.41,2015AJURICABA
2016,RS,4300208,AJURICABA,263419.202,35732.39,2016AJURICABA
2017,RS,4300208,AJURICABA,259932.276,35326.48,2017AJURICABA
2018,RS,4300208,AJURICABA,298759.193,42299.19,2018AJURICABA
2015,MG,3101300,ALAGOA,29931.655,10844.8,2015ALAGOA
2016,MG,3101300,ALAGOA,31454.332,11413.04,2016ALAGOA
2017,MG,3101300,ALAGOA,35474.482,12890.44,2017ALAGOA
2018,MG,3101300,ALAGOA,35957.765,13402.07,2018ALAGOA
2015,PB,2500304,ALAGOA GRANDE,225940.71,7887.34,2015ALAGOA GRANDE
2016,PB,2500304,ALAGOA GRANDE,239624.742,8377.32,2016ALAGOA GRANDE
2017,PB,2500304,ALAGOA GRANDE,266622.078,9333.87,2017ALAGOA GRANDE
2018,PB,2500304,ALAGOA GRANDE,258816.334,9042.25,2018ALAGOA GRANDE
2015,PB,2500403,ALAGOA NOVA,257150.215,12543.91,2015ALAGOA NOVA
2016,PB,2500403,ALAGOA NOVA,250823.904,12178.28,2016ALAGOA NOVA
2017,PB,2500403,ALAGOA NOVA,225944.787,10921.01,2017ALAGOA NOVA
2018,PB,2500403,ALAGOA NOVA,288306.524,14002.94,2018ALAGOA NOVA
2015,PB,2500502,ALAGOINHA,91454.214,6402.56,2015ALAGOINHA
2015,PE,2600609,ALAGOINHA,113099.629,7886.45,2015ALAGOINHA
2016,PB,2500502,ALAGOINHA,99535.281,6923.71,2016ALAGOINHA
2016,PE,2600609,ALAGOINHA,118907.282,8239.71,2016ALAGOINHA
2017,PB,2500502,ALAGOINHA,108721.302,7516.68,2017ALAGOINHA
2017,PE,2600609,ALAGOINHA,124657.023,8586.97,2017ALAGOINHA
2018,PB,2500502,ALAGOINHA,110292.253,7676.78,2018ALAGOINHA
2018,PE,2600609,ALAGOINHA,132909.511,9132.16,2018ALAGOINHA
2015,PI,2200251,ALAGOINHA DO PIAUI,45141.648,6018.08,2015ALAGOINHA DO PIAUI
2016,PI,2200251,ALAGOINHA DO PIAUI,45848.842,6100.98,2016ALAGOINHA DO PIAUI
2017,PI,2200251,ALAGOINHA DO PIAUI,49630.803,6594.58,2017ALAGOINHA DO PIAUI
2018,PI,2200251,ALAGOINHA DO PIAUI,54409.969,7125.45,2018ALAGOINHA DO PIAUI
2015,BA,2900702,ALAGOINHAS,2737826.019,17721.13,2015ALAGOINHAS
2016,BA,2900702,ALAGOINHAS,3171737.062,20415.14,2016ALAGOINHAS
2017,BA,2900702,ALAGOINHAS,3504871.255,22470.15,2017ALAGOINHAS
2018,BA,2900702,ALAGOINHAS,3962801.946,26272.95,2018ALAGOINHAS
2015,SP,3500758,ALAMBARI,84652.895,15225.34,2015ALAMBARI
2016,SP,3500758,ALAMBARI,92038.57,16266.98,2016ALAMBARI
2017,SP,3500758,ALAMBARI,102849.798,17874.49,2017ALAMBARI
2018,SP,3500758,ALAMBARI,100497.292,16981.63,2018ALAMBARI
2015,MG,3101409,ALBERTINA,76618.18,25261.52,2015ALBERTINA
2016,MG,3101409,ALBERTINA,78453.852,25807.19,2016ALBERTINA
2017,MG,3101409,ALBERTINA,84687.349,27802.81,2017ALBERTINA
2018,MG,3101409,ALBERTINA,88543.903,29485.15,2018ALBERTINA
2015,MA,2100204,ALCANTARA,104434.996,4821.78,2015ALCANTARA
2016,MA,2100204,ALCANTARA,117713.423,5432.84,2016ALCANTARA
2017,MA,2100204,ALCANTARA,116313.474,5366.75,2017ALCANTARA
2018,MA,2100204,ALCANTARA,129850.931,5880.13,2018ALCANTARA
2015,CE,2300507,ALCANTARAS,59305.657,5238.55,2015ALCANTARAS
2016,CE,2300507,ALCANTARAS,59520.077,5225.18,2016ALCANTARAS
2017,CE,2300507,ALCANTARAS,69284.102,6046.26,2017ALCANTARAS
2018,CE,2300507,ALCANTARAS,75015.172,6506.65,2018ALCANTARAS
2015,PB,2500536,ALCANTIL,37135.961,6812.69,2015ALCANTIL
2016,PB,2500536,ALCANTIL,38939.284,7112.2,2016ALCANTIL
2017,PB,2500536,ALCANTIL,42304.545,7693.13,2017ALCANTIL
2018,PB,2500536,ALCANTIL,42395.374,7746.28,2018ALCANTIL
2015,MS,5000252,ALCINOPOLIS,161963.737,32148.42,2015ALCINOPOLIS
2016,MS,5000252,ALCINOPOLIS,157019.504,30703.85,2016ALCINOPOLIS
2017,MS,5000252,ALCINOPOLIS,164084.43,31627.69,2017ALCINOPOLIS
2018,MS,5000252,ALCINOPOLIS,167552.939,31805.8,2018ALCINOPOLIS
2015,BA,2900801,ALCOBACA,234476.974,10071.17,2015ALCOBACA
2016,BA,2900801,ALCOBACA,262267.706,11241.17,2016ALCOBACA
2017,BA,2900801,ALCOBACA,264461.515,11313.38,2017ALCOBACA
2018,BA,2900801,ALCOBACA,255142.608,11365.43,2018ALCOBACA
2015,MA,2100303,ALDEIAS ALTAS,208642.367,8079.71,2015ALDEIAS ALTAS
2016,MA,2100303,ALDEIAS ALTAS,169701.44,6498.24,2016ALDEIAS ALTAS
2017,MA,2100303,ALDEIAS ALTAS,174109.703,6598.31,2017ALDEIAS ALTAS
2018,MA,2100303,ALDEIAS ALTAS,181358.032,6895.22,2018ALDEIAS ALTAS
2015,RS,4300307,ALECRIM,93963.004,13687.25,2015ALECRIM
2016,RS,4300307,ALECRIM,102413.666,15063.05,2016ALECRIM
2017,RS,4300307,ALECRIM,106532.216,15815.35,2017ALECRIM
2018,RS,4300307,ALECRIM,110352.371,18159.02,2018ALECRIM
2015,ES,3200201,ALEGRE,431762.979,13406.71,2015ALEGRE
2016,ES,3200201,ALEGRE,488470.905,15181.69,2016ALEGRE
2017,ES,3200201,ALEGRE,484465.084,15070.77,2017ALEGRE
2018,ES,3200201,ALEGRE,495241.013,16201.29,2018ALEGRE
2015,RS,4300406,ALEGRETE,1820084.253,23186.08,2015ALEGRETE
2016,RS,4300406,ALEGRETE,1902735.547,24317.97,2016ALEGRETE
2017,RS,4300406,ALEGRETE,2015502.525,25838.78,2017ALEGRETE
2018,RS,4300406,ALEGRETE,2185675.7,29467.27,2018ALEGRETE
2015,PI,2200277,ALEGRETE DO PIAUI,31920.594,6606.08,2015ALEGRETE DO PIAUI
2016,PI,2200277,ALEGRETE DO PIAUI,34025.85,7037.4,2016ALEGRETE DO PIAUI
2017,PI,2200277,ALEGRETE DO PIAUI,33755.179,6977.09,2017ALEGRETE DO PIAUI
2018,PI,2200277,ALEGRETE DO PIAUI,35943.8,7317.55,2018ALEGRETE DO PIAUI
2015,RS,4300455,ALEGRIA,92561.094,22384.79,2015ALEGRIA
2016,RS,4300455,ALEGRIA,111452.334,27283.31,2016ALEGRIA
2017,RS,4300455,ALEGRIA,100027.39,24777.65,2017ALEGRIA
2018,RS,4300455,ALEGRIA,113637.345,31929.57,2018ALEGRIA
2015,MG,3101508,ALEM PARAIBA,812492.072,22746.14,2015ALEM PARAIBA
2016,MG,3101508,ALEM PARAIBA,818951.301,22878.93,2016ALEM PARAIBA
2017,MG,3101508,ALEM PARAIBA,922524.15,25721.41,2017ALEM PARAIBA
2018,MG,3101508,ALEM PARAIBA,911202.569,25797.76,2018ALEM PARAIBA
2015,PA,1500404,ALENQUER,518609.645,9487.57,2015ALENQUER
2016,PA,1500404,ALENQUER,660477.346,12017.42,2016ALENQUER
2017,PA,1500404,ALENQUER,609254.698,11028.03,2017ALENQUER
2018,PA,1500404,ALENQUER,566773.028,10034.93,2018ALENQUER
2015,RN,2400505,ALEXANDRIA,112704.278,8136.32,2015ALEXANDRIA
2016,RN,2400505,ALEXANDRIA,119003.38,8599.13,2016ALEXANDRIA
2017,RN,2400505,ALEXANDRIA,125198.043,9054.61,2017ALEXANDRIA
2018,RN,2400505,ALEXANDRIA,130588.509,9600.68,2018ALEXANDRIA
2015,GO,5200308,ALEXANIA,730592.853,27954.58,2015ALEXANIA
2016,GO,5200308,ALEXANIA,1401734.292,52981.6,2016ALEXANIA
2017,GO,5200308,ALEXANIA,781636.122,29198.21,2017ALEXANIA
2018,GO,5200308,ALEXANIA,811322.769,29731.85,2018ALEXANIA
2015,MG,3101607,ALFENAS,2126579.528,27017.22,2015ALFENAS
2016,MG,3101607,ALFENAS,2296070.72,28982.74,2016ALFENAS
2017,MG,3101607,ALFENAS,2664008.124,33422.51,2017ALFENAS
2018,MG,3101607,ALFENAS,2604007.204,32762.64,2018ALFENAS
2015,ES,3200300,ALFREDO CHAVES,296499.279,19802.26,2015ALFREDO CHAVES
2016,ES,3200300,ALFREDO CHAVES,349917.725,23282.83,2016ALFREDO CHAVES
2017,ES,3200300,ALFREDO CHAVES,340071.549,22548.17,2017ALFREDO CHAVES
2018,ES,3200300,ALFREDO CHAVES,327218.41,22464.53,2018ALFREDO CHAVES
2015,SP,3500808,ALFREDO MARCONDES,71689.304,17480.93,2015ALFREDO MARCONDES
2016,SP,3500808,ALFREDO MARCONDES,77925.842,18923.23,2016ALFREDO MARCONDES
2017,SP,3500808,ALFREDO MARCONDES,80859.611,19554.92,2017ALFREDO MARCONDES
2018,SP,3500808,ALFREDO MARCONDES,83372.758,20104.35,2018ALFREDO MARCONDES
2015,MG,3101631,ALFREDO VASCONCELOS,81189.886,12229.23,2015ALFREDO VASCONCELOS
2016,MG,3101631,ALFREDO VASCONCELOS,92923.312,13850.55,2016ALFREDO VASCONCELOS
2017,MG,3101631,ALFREDO VASCONCELOS,84166.468,12423.09,2017ALFREDO VASCONCELOS
2018,MG,3101631,ALFREDO VASCONCELOS,94650.143,13855.97,2018ALFREDO VASCONCELOS
2015,SC,4200705,ALFREDO WAGNER,192916.688,19585.45,2015ALFREDO WAGNER
2016,SC,4200705,ALFREDO WAGNER,213006.018,21504.9,2016ALFREDO WAGNER
2017,SC,4200705,ALFREDO WAGNER,229721.078,23064.37,2017ALFREDO WAGNER
2018,SC,4200705,ALFREDO WAGNER,259521.569,25993.75,2018ALFREDO WAGNER
2015,PB,2500577,ALGODAO DE JANDAIRA,22967.507,9279.8,2015ALGODAO DE JANDAIRA
2016,PB,2500577,ALGODAO DE JANDAIRA,23137.974,9299.83,2016ALGODAO DE JANDAIRA
2017,PB,2500577,ALGODAO DE JANDAIRA,25919.386,10363.61,2017ALGODAO DE JANDAIRA
2018,PB,2500577,ALGODAO DE JANDAIRA,25739.652,10345.52,2018ALGODAO DE JANDAIRA
2015,PB,2500601,ALHANDRA,769657.326,40007.14,2015ALHANDRA
2016,PB,2500601,ALHANDRA,862870.244,44450.35,2016ALHANDRA
2017,PB,2500601,ALHANDRA,1110449.389,56716.35,2017ALHANDRA
2018,PB,2500601,ALHANDRA,1225476.292,63198.2,2018ALHANDRA
2015,PE,2600708,ALIANCA,267518.817,6993.04,2015ALIANCA
2016,PE,2600708,ALIANCA,299930.099,7839.06,2016ALIANCA
2017,PE,2600708,ALIANCA,313640.392,8196.11,2017ALIANCA
2018,PE,2600708,ALIANCA,314971.955,8207.74,2018ALIANCA
2015,TO,1700350,ALIANCA DO TOCANTINS,73158.421,13052.35,2015ALIANCA DO TOCANTINS
2016,TO,1700350,ALIANCA DO TOCANTINS,94295.118,16944.32,2016ALIANCA DO TOCANTINS
2017,TO,1700350,ALIANCA DO TOCANTINS,116125.892,21010.66,2017ALIANCA DO TOCANTINS
2018,TO,1700350,ALIANCA DO TOCANTINS,103534.84,19053.15,2018ALIANCA DO TOCANTINS
2015,BA,2900900,ALMADINA,57992.736,9437.39,2015ALMADINA
2016,BA,2900900,ALMADINA,55989.283,9236.11,2016ALMADINA
2017,BA,2900900,ALMADINA,51855.113,8664.18,2017ALMADINA
2018,BA,2900900,ALMADINA,50189.262,9017.12,2018ALMADINA
2015,TO,1700400,ALMAS,119955.233,16190.48,2015ALMAS
2016,TO,1700400,ALMAS,125462.66,17093.01,2016ALMAS
2017,TO,1700400,ALMAS,151375.676,20813.37,2017ALMAS
2018,TO,1700400,ALMAS,151995.035,21314.69,2018ALMAS
2015,PA,1500503,ALMEIRIM,475343.578,14243.78,2015ALMEIRIM
2016,PA,1500503,ALMEIRIM,590295.391,17736.18,2016ALMEIRIM
2017,PA,1500503,ALMEIRIM,666123.183,20066.97,2017ALMEIRIM
2018,PA,1500503,ALMEIRIM,591584.898,17327.19,2018ALMEIRIM
2015,MG,3101706,ALMENARA,459584.854,11129.04,2015ALMENARA
2016,MG,3101706,ALMENARA,473769.007,11401.83,2016ALMENARA
2017,MG,3101706,ALMENARA,496280.283,11874.44,2017ALMENARA
2018,MG,3101706,ALMENARA,534418.874,12833.65,2018ALMENARA
2015,RN,2400604,ALMINO AFONSO,34275.653,6996.46,2015ALMINO AFONSO
2016,RN,2400604,ALMINO AFONSO,34031.402,6979.37,2016ALMINO AFONSO
2017,RN,2400604,ALMINO AFONSO,36037.812,7424.35,2017ALMINO AFONSO
2018,RN,2400604,ALMINO AFONSO,37018.807,7775.43,2018ALMINO AFONSO
2015,PR,4100400,ALMIRANTE TAMANDARE,1260048.744,11163.72,2015ALMIRANTE TAMANDARE
2016,PR,4100400,ALMIRANTE TAMANDARE,1395465.822,12227.09,2016ALMIRANTE TAMANDARE
2017,PR,4100400,ALMIRANTE TAMANDARE,1523308.923,13204.37,2017ALMIRANTE TAMANDARE
2018,PR,4100400,ALMIRANTE TAMANDARE,1542872.383,13168.04,2018ALMIRANTE TAMANDARE
2015,RS,4300471,ALMIRANTE TAMANDARE DO SUL,121316.263,58018.3,2015ALMIRANTE TAMANDARE DO SUL
2016,RS,4300471,ALMIRANTE TAMANDARE DO SUL,139384.647,66851.15,2016ALMIRANTE TAMANDARE DO SUL
2017,RS,4300471,ALMIRANTE TAMANDARE DO SUL,130336.505,62691.92,2017ALMIRANTE TAMANDARE DO SUL
2018,RS,4300471,ALMIRANTE TAMANDARE DO SUL,164567.996,83157.15,2018ALMIRANTE TAMANDARE DO SUL
2015,GO,5200506,ALOANDIA,35588.737,17118.2,2015ALOANDIA
2016,GO,5200506,ALOANDIA,38753.538,18676.4,2016ALOANDIA
2017,GO,5200506,ALOANDIA,39116.134,18887.56,2017ALOANDIA
2018,GO,5200506,ALOANDIA,41840.873,20868.27,2018ALOANDIA
2015,MG,3101805,ALPERCATA,65790.622,8797.89,2015ALPERCATA
2016,MG,3101805,ALPERCATA,76833.573,10248.58,2016ALPERCATA
2017,MG,3101805,ALPERCATA,78747.87,10478.76,2017ALPERCATA
2018,MG,3101805,ALPERCATA,78888.421,10644.77,2018ALPERCATA
2015,RS,4300505,ALPESTRE,535450.873,70085.19,2015ALPESTRE
2016,RS,4300505,ALPESTRE,448173.914,59494.74,2016ALPESTRE
2017,RS,4300505,ALPESTRE,530638.042,71389.48,2017ALPESTRE
2018,RS,4300505,ALPESTRE,490902.187,76014.58,2018ALPESTRE
2015,MG,3101904,ALPINOPOLIS,302029.7,15386.13,2015ALPINOPOLIS
2016,MG,3101904,ALPINOPOLIS,347185.778,17587.04,2016ALPINOPOLIS
2017,MG,3101904,ALPINOPOLIS,352431.061,17758.29,2017ALPINOPOLIS
2018,MG,3101904,ALPINOPOLIS,356364.744,18048.35,2018ALPINOPOLIS
2015,MT,5100250,ALTA FLORESTA,1261982.435,25244.19,2015ALTA FLORESTA
2016,MT,5100250,ALTA FLORESTA,1582973.345,31607.63,2016ALTA FLORESTA
2017,MT,5100250,ALTA FLORESTA,1491733.485,29722.32,2017ALTA FLORESTA
2018,MT,5100250,ALTA FLORESTA,1458249.036,28252.43,2018ALTA FLORESTA
2015,RO,1100015,ALTA FLORESTA D'OESTE,421299.976,16471.19,2015ALTA FLORESTA D'OESTE
2016,RO,1100015,ALTA FLORESTA D'OESTE,478216.984,18749.2,2016ALTA FLORESTA D'OESTE
2017,RO,1100015,ALTA FLORESTA D'OESTE,485374.332,19081.43,2017ALTA FLORESTA D'OESTE
2018,RO,1100015,ALTA FLORESTA D'OESTE,499305.982,21552.47,2018ALTA FLORESTA D'OESTE
2015,SP,3500907,ALTAIR,85715.746,21112.25,2015ALTAIR
2016,SP,3500907,ALTAIR,203611.092,49843.6,2016ALTAIR
2017,SP,3500907,ALTAIR,212223.237,51648.39,2017ALTAIR
2018,SP,3500907,ALTAIR,106832.795,25842.48,2018ALTAIR
2015,PA,1500602,ALTAMIRA,3201407.654,29538.19,2015ALTAMIRA
2016,PA,1500602,ALTAMIRA,2497077.505,22713.51,2016ALTAMIRA
2017,PA,1500602,ALTAMIRA,2501059.781,22444.11,2017ALTAMIRA
2018,PA,1500602,ALTAMIRA,2722306.914,24049.71,2018ALTAMIRA
2015,MA,2100402,ALTAMIRA DO MARANHAO,60096.689,5173.61,2015ALTAMIRA DO MARANHAO
2016,MA,2100402,ALTAMIRA DO MARANHAO,62800.682,6150.9,2016ALTAMIRA DO MARANHAO
2017,MA,2100402,ALTAMIRA DO MARANHAO,56337.807,6981.14,2017ALTAMIRA DO MARANHAO
2018,MA,2100402,ALTAMIRA DO MARANHAO,56532.785,7008.78,2018ALTAMIRA DO MARANHAO
2015,PR,4100459,ALTAMIRA DO PARANA,63751.435,19081.54,2015ALTAMIRA DO PARANA
2016,PR,4100459,ALTAMIRA DO PARANA,72500.558,23067.31,2016ALTAMIRA DO PARANA
2017,PR,4100459,ALTAMIRA DO PARANA,72151.532,24474.74,2017ALTAMIRA DO PARANA
2018,PR,4100459,ALTAMIRA DO PARANA,73352.961,33206.41,2018ALTAMIRA DO PARANA
2015,CE,2300606,ALTANEIRA,43729.683,5954.48,2015ALTANEIRA
2016,CE,2300606,ALTANEIRA,45369.509,6120.26,2016ALTANEIRA
2017,CE,2300606,ALTANEIRA,53087.124,7098.16,2017ALTANEIRA
2018,CE,2300606,ALTANEIRA,49688.531,6606.64,2018ALTANEIRA
2015,MG,3102001,ALTEROSA,178819.751,12388.79,2015ALTEROSA
2016,MG,3102001,ALTEROSA,212769.828,14679.86,2016ALTEROSA
2017,MG,3102001,ALTEROSA,218665.091,15027.5,2017ALTEROSA
2018,MG,3102001,ALTEROSA,212439.425,14738.41,2018ALTEROSA
2015,PE,2600807,ALTINHO,136069.545,5948.14,2015ALTINHO
2016,PE,2600807,ALTINHO,139794.54,6108.3,2016ALTINHO
2017,PE,2600807,ALTINHO,153946.132,6723.71,2017ALTINHO
2018,PE,2600807,ALTINHO,171957.774,7489.78,2018ALTINHO
2015,SP,3501004,ALTINOPOLIS,381301.063,23567.65,2015ALTINOPOLIS
2016,SP,3501004,ALTINOPOLIS,458577.572,28309.01,2016ALTINOPOLIS
2017,SP,3501004,ALTINOPOLIS,524962.195,32367.11,2017ALTINOPOLIS
2018,SP,3501004,ALTINOPOLIS,497723.203,30792.08,2018ALTINOPOLIS
2015,RR,1400050,ALTO ALEGRE,221320.127,13682.01,2015ALTO ALEGRE
2015,SP,3501103,ALTO ALEGRE,78878.583,18902.13,2015ALTO ALEGRE
2015,RS,4300554,ALTO ALEGRE,56724.381,31030.84,2015ALTO ALEGRE
2016,RR,1400050,ALTO ALEGRE,251015.784,15636.69,2016ALTO ALEGRE
2016,SP,3501103,ALTO ALEGRE,100770.113,24200.32,2016ALTO ALEGRE
2016,RS,4300554,ALTO ALEGRE,66575.41,36680.67,2016ALTO ALEGRE
2017,RR,1400050,ALTO ALEGRE,276115.178,17329.77,2017ALTO ALEGRE
2017,SP,3501103,ALTO ALEGRE,111220.201,26774.24,2017ALTO ALEGRE
2017,RS,4300554,ALTO ALEGRE,62759.081,34808.14,2017ALTO ALEGRE
2018,RR,1400050,ALTO ALEGRE,280114.658,17912.43,2018ALTO ALEGRE
2018,SP,3501103,ALTO ALEGRE,107711.975,26207.29,2018ALTO ALEGRE
2018,RS,4300554,ALTO ALEGRE,66548.331,40017.04,2018ALTO ALEGRE
2015,MA,2100436,ALTO ALEGRE DO MARANHAO,202297.844,7677.92,2015ALTO ALEGRE DO MARANHAO
2016,MA,2100436,ALTO ALEGRE DO MARANHAO,217380.078,8166.35,2016ALTO ALEGRE DO MARANHAO
2017,MA,2100436,ALTO ALEGRE DO MARANHAO,219945.231,8184.92,2017ALTO ALEGRE DO MARANHAO
2018,MA,2100436,ALTO ALEGRE DO MARANHAO,268927.232,10020.02,2018ALTO ALEGRE DO MARANHAO
2015,MA,2100477,ALTO ALEGRE DO PINDARE,145517.589,4651.06,2015ALTO ALEGRE DO PINDARE
2016,MA,2100477,ALTO ALEGRE DO PINDARE,176298.872,5632.01,2016ALTO ALEGRE DO PINDARE
2017,MA,2100477,ALTO ALEGRE DO PINDARE,181816.462,5806.61,2017ALTO ALEGRE DO PINDARE
2018,MA,2100477,ALTO ALEGRE DO PINDARE,190727.305,5980.04,2018ALTO ALEGRE DO PINDARE
2015,RO,1100379,ALTO ALEGRE DOS PARECIS,212356.952,15233.64,2015ALTO ALEGRE DOS PARECIS
2016,RO,1100379,ALTO ALEGRE DOS PARECIS,230029.646,16438.91,2016ALTO ALEGRE DOS PARECIS
2017,RO,1100379,ALTO ALEGRE DOS PARECIS,328001.36,23353.6,2017ALTO ALEGRE DOS PARECIS
2018,RO,1100379,ALTO ALEGRE DOS PARECIS,278480.29,21053.93,2018ALTO ALEGRE DOS PARECIS
2015,MT,5100300,ALTO ARAGUAIA,790543.59,45150.7,2015ALTO ARAGUAIA
2016,MT,5100300,ALTO ARAGUAIA,894849.377,50156.91,2016ALTO ARAGUAIA
2017,MT,5100300,ALTO ARAGUAIA,839472.899,46216.3,2017ALTO ARAGUAIA
2018,MT,5100300,ALTO ARAGUAIA,900148.62,48128.57,2018ALTO ARAGUAIA
2015,SC,4200754,ALTO BELA VISTA,48233.786,24274.68,2015ALTO BELA VISTA
2016,SC,4200754,ALTO BELA VISTA,48788.778,24678.19,2016ALTO BELA VISTA
2017,SC,4200754,ALTO BELA VISTA,51585.847,26225.65,2017ALTO BELA VISTA
2018,SC,4200754,ALTO BELA VISTA,55910.17,28701.32,2018ALTO BELA VISTA
2015,MT,5100359,ALTO BOA VISTA,84441.665,13739.29,2015ALTO BOA VISTA
2016,MT,5100359,ALTO BOA VISTA,106344.244,16858.63,2016ALTO BOA VISTA
2017,MT,5100359,ALTO BOA VISTA,108880.918,16838.99,2017ALTO BOA VISTA
2018,MT,5100359,ALTO BOA VISTA,110114.359,16536.17,2018ALTO BOA VISTA
2015,MG,3102050,ALTO CAPARAO,73179.261,12833.96,2015ALTO CAPARAO
2016,MG,3102050,ALTO CAPARAO,87303.23,15188.45,2016ALTO CAPARAO
2017,MG,3102050,ALTO CAPARAO,71910.102,12417.56,2017ALTO CAPARAO
2018,MG,3102050,ALTO CAPARAO,67765.117,11685.66,2018ALTO CAPARAO
2015,RN,2400703,ALTO DO RODRIGUES,446954.391,32120.33,2015ALTO DO RODRIGUES
2016,RN,2400703,ALTO DO RODRIGUES,409746.804,28971.7,2016ALTO DO RODRIGUES
2017,RN,2400703,ALTO DO RODRIGUES,413531.311,28787.42,2017ALTO DO RODRIGUES
2018,RN,2400703,ALTO DO RODRIGUES,482564.651,33684.54,2018ALTO DO RODRIGUES
2015,RS,4300570,ALTO FELIZ,76817.983,25394.37,2015ALTO FELIZ
2016,RS,4300570,ALTO FELIZ,81091.966,26745.37,2016ALTO FELIZ
2017,RS,4300570,ALTO FELIZ,86839.436,28565.6,2017ALTO FELIZ
2018,RS,4300570,ALTO FELIZ,94053.903,31143.68,2018ALTO FELIZ
2015,MT,5100409,ALTO GARCAS,455573.7,40571.17,2015ALTO GARCAS
2016,MT,5100409,ALTO GARCAS,586305.138,51507.08,2016ALTO GARCAS
2017,MT,5100409,ALTO GARCAS,535501.067,46436.1,2017ALTO GARCAS
2018,MT,5100409,ALTO GARCAS,528714.02,44549.55,2018ALTO GARCAS
2015,GO,5200555,ALTO HORIZONTE,509306.217,93109.0,2015ALTO HORIZONTE
2016,GO,5200555,ALTO HORIZONTE,451966.955,80292.58,2016ALTO HORIZONTE
2017,GO,5200555,ALTO HORIZONTE,692575.755,119739.93,2017ALTO HORIZONTE
2018,GO,5200555,ALTO HORIZONTE,913009.781,146833.35,2018ALTO HORIZONTE
2015,MG,3153509,ALTO JEQUITIBA,109248.956,12810.62,2015ALTO JEQUITIBA
2016,MG,3153509,ALTO JEQUITIBA,103866.876,12183.8,2016ALTO JEQUITIBA
2017,MG,3153509,ALTO JEQUITIBA,120219.707,14106.98,2017ALTO JEQUITIBA
2018,MG,3153509,ALTO JEQUITIBA,96211.824,11545.88,2018ALTO JEQUITIBA
2015,PI,2200301,ALTO LONGA,80265.993,5730.83,2015ALTO LONGA
2016,PI,2200301,ALTO LONGA,86742.786,6178.26,2016ALTO LONGA
2017,PI,2200301,ALTO LONGA,89130.434,6334.79,2017ALTO LONGA
2018,PI,2200301,ALTO LONGA,100596.268,7050.48,2018ALTO LONGA
2015,MT,5100508,ALTO PARAGUAI,89430.399,8354.86,2015ALTO PARAGUAI
2016,MT,5100508,ALTO PARAGUAI,108677.9,10049.74,2016ALTO PARAGUAI
2017,MT,5100508,ALTO PARAGUAI,115526.687,10578.4,2017ALTO PARAGUAI
2018,MT,5100508,ALTO PARAGUAI,122837.391,10930.54,2018ALTO PARAGUAI
2015,RO,1100403,ALTO PARAISO,258221.922,12776.94,2015ALTO PARAISO
2015,PR,4128625,ALTO PARAISO,64464.161,20950.33,2015ALTO PARAISO
2016,RO,1100403,ALTO PARAISO,287144.715,13960.07,2016ALTO PARAISO
2016,PR,4128625,ALTO PARAISO,83093.643,27360.44,2016ALTO PARAISO
2017,RO,1100403,ALTO PARAISO,307458.999,14699.7,2017ALTO PARAISO
2017,PR,4128625,ALTO PARAISO,85808.401,28621.88,2017ALTO PARAISO
2018,RO,1100403,ALTO PARAISO,328751.211,15655.57,2018ALTO PARAISO
2018,PR,4128625,ALTO PARAISO,96375.77,34432.22,2018ALTO PARAISO
2015,GO,5200605,ALTO PARAISO DE GOIAS,138595.396,18751.91,2015ALTO PARAISO DE GOIAS
2016,GO,5200605,ALTO PARAISO DE GOIAS,160077.131,21475.33,2016ALTO PARAISO DE GOIAS
2017,GO,5200605,ALTO PARAISO DE GOIAS,165535.695,22030.3,2017ALTO PARAISO DE GOIAS
2018,GO,5200605,ALTO PARAISO DE GOIAS,167586.115,22173.34,2018ALTO PARAISO DE GOIAS
2015,PR,4100608,ALTO PARANA,265428.178,18282.7,2015ALTO PARANA
2016,PR,4100608,ALTO PARANA,269411.995,18445.3,2016ALTO PARANA
2017,PR,4100608,ALTO PARANA,392860.917,26737.96,2017ALTO PARANA
2018,PR,4100608,ALTO PARANA,329261.357,22430.78,2018ALTO PARANA
2015,MA,2100501,ALTO PARNAIBA,310911.478,28378.19,2015ALTO PARNAIBA
2016,MA,2100501,ALTO PARNAIBA,185155.815,16864.54,2016ALTO PARNAIBA
2017,MA,2100501,ALTO PARNAIBA,287616.195,26144.55,2017ALTO PARNAIBA
2018,MA,2100501,ALTO PARNAIBA,349151.41,31263.56,2018ALTO PARNAIBA
2015,PR,4100707,ALTO PIQUIRI,241768.014,23506.86,2015ALTO PIQUIRI
2016,PR,4100707,ALTO PIQUIRI,252648.744,24641.45,2016ALTO PIQUIRI
2017,PR,4100707,ALTO PIQUIRI,285029.61,27883.94,2017ALTO PIQUIRI
2018,PR,4100707,ALTO PIQUIRI,305786.388,30900.0,2018ALTO PIQUIRI
2015,MG,3102100,ALTO RIO DOCE,118779.748,9984.85,2015ALTO RIO DOCE
2016,MG,3102100,ALTO RIO DOCE,134667.851,11420.27,2016ALTO RIO DOCE
