Qtde Declarantes,Instrução,Médicas,Bens e Direitos,ano,Municipio,UF,chave,Total Rend,Total Rend por declarante,Instrução por declarante,Médicas por declarante,Bens e Direitos por declarante
252,61545.5,76218.72,5293834.97,2018,ITAMARATI,AM,2018ITAMARATIAM,10444611.81,41446.872261904755,244.2281746031746,302.4552380952381,21007.281626984128
386,94685.64,400814.35,41116014.03,2018,ITAMARATI DE MINAS,MG,2018ITAMARATI DE MINASMG,17733792.47,45942.467538860095,245.29958549222798,1038.37914507772,106518.17106217617
280,128687.03000000001,275145.35000000003,5120045.93,2018,ITAMARI,BA,2018ITAMARIBA,11875144.47,42411.23025,459.5965357142858,982.6619642857144,18285.87832142857
1580,1149776.88,3300430.75,224636271.21,2018,ITAMBACURI,MG,2018ITAMBACURIMG,100773853.98,63780.920240506326,727.7068860759493,2088.880221518987,142174.85519620255
586,185455.03,893302.26,159368225.45000002,2018,ITAMBARACA,PR,2018ITAMBARACAPR,48426721.970000006,82639.45728668942,316.4761604095563,1524.4065870307168,271959.42909556313
853,766830.56,2520906.39,62938546.75999999,2018,ITAMBE,BA,2018ITAMBEBA,54833855.980000004,64283.53573270809,898.9807268464244,2955.3416060961313,73784.93172332943
1349,563591.9099999999,1491485.88,107140881.24,2018,ITAMBE,PE,2018ITAMBEPE,73163768.03,54235.55821349148,417.78495922905853,1105.6233358042996,79422.4471756857
799,249542.38,1471481.26,285315231.31,2018,ITAMBE,PR,2018ITAMBEPR,81608375.21,102138.141689612,312.3183729662078,1841.6536420525658,357090.4021401752
125,56358.07,152687.81,29273910.53,2018,ITAMBE DO MATO DENTRO,MG,2018ITAMBE DO MATO DENTROMG,7849271.72,62794.173760000005,450.86456000000004,1221.50248,234191.28424
1002,317229.97,1103209.01,205031581.30999997,2018,ITAMOGI,MG,2018ITAMOGIMG,84277176.91999999,84108.959001996,316.59677644710575,1101.006996007984,204622.3366367265
1538,896521.39,2349402.23,241369745.41,2018,ITAMONTE,MG,2018ITAMONTEMG,108543984.55999999,70574.7623927178,582.91377763329,1527.569720416125,156937.41574122236
156,66179.0,175173.55000000002,968606.79,2018,ITANAGRA,BA,2018ITANAGRABA,7705359.760000001,49393.331794871796,424.224358974359,1122.9073717948718,6209.017884615385
2014,1260948.57,4078742.07,466219939.37,2018,ITANHANDU,MG,2018ITANHANDUMG,170752947.76000002,84782.99292949356,626.0916434955313,2025.1946722939424,231489.54288480635
707,115784.76,521855.06000000006,117382738.13999999,2018,ITANHANGA,MT,2018ITANHANGAMT,42440340.88,60028.7706930693,163.7691089108911,738.1259688826026,166029.33258840168
15147,5887584.78,31698633.58,2164454247.14,2018,ITANHAEM,SP,2018ITANHAEMSP,1063956769.09,70242.07889945204,388.69642701525055,2092.7334508483527,142896.56348715918
1093,311681.9,1763161.41,174452478.67000002,2018,ITANHOMI,MG,2018ITANHOMIMG,64155344.02,58696.563604757546,285.1618481244282,1613.1394419030191,159608.85514181154
905,198474.21000000002,1041224.76,130639154.64999999,2018,ITANHEM,BA,2018ITANHEMBA,56329335.57,62242.35974585635,219.3085193370166,1150.5245966850828,144352.6570718232
1472,673891.24,1887776.48,90109610.65999998,2018,ITAOBIM,MG,2018ITAOBIMMG,71016469.29,48244.88402853261,457.8065489130435,1282.4568478260871,61215.76811141303
3067,1776157.76,7906703.8,554661430.9,2018,ITAOCARA,RJ,2018ITAOCARARJ,225608731.54000002,73560.06897293772,579.1189305510271,2577.992761656342,180848.20048907728
2404,3202962.1599999997,6501391.5200000005,947494270.28,2018,ITAPACI,GO,2018ITAPACIGO,140573735.61,58474.93161813644,1332.3469883527453,2704.4057903494177,394132.39196339436
2005,445065.22,3123813.57,446574417.25,2018,ITAPAGIPE,MG,2018ITAPAGIPEMG,142825336.73,71234.58191022444,221.97766583541144,1558.0117556109724,222730.38266832917
1735,1152005.35,1879782.8,114583846.03,2018,ITAPAJE,CE,2018ITAPAJECE,95196132.68,54868.088,663.9800288184439,1083.4482997118155,66042.56255331413
1068,681886.09,2526636.8899999997,47922929.49,2018,ITAPARICA,BA,2018ITAPARICABA,64866446.67999999,60736.37329588014,638.4701217228464,2365.7648782771535,44871.65682584269
601,297338.56,586421.1799999999,13603054.459999999,2018,ITAPEBI,BA,2018ITAPEBIBA,26063976.93,43367.682079866885,494.739700499168,975.7423960066556,22634.03404326123
2058,760856.86,3771482.48,359565337.54999995,2018,ITAPECERICA,MG,2018ITAPECERICAMG,167139414.97,81214.48735179786,369.7069290573372,1832.5959572400388,174715.90745869774
22424,13416452.78,33388196.270000003,2716446033.27,2018,ITAPECERICA DA SERRA,SP,2018ITAPECERICA DA SERRASP,1406626635.68,62728.622711380674,598.3077408134142,1488.9491736532289,121140.1192146807
2291,2749007.1999999997,4650187.84,51023614.1,2018,ITAPECURU MIRIM,MA,2018ITAPECURU MIRIMMA,127609086.87999998,55700.168869489295,1199.9158446093409,2029.7633522479266,22271.3287210825
1339,158567.5,1020736.4199999999,306659957.76,2018,ITAPEJARA D'OESTE,PR,2018ITAPEJARA D'OESTEPR,81659866.01,60985.71023898432,118.42233009708737,762.3124869305452,229021.626407767
13609,4451790.16,27545412.08,5338841647.27,2018,ITAPEMA,SC,2018ITAPEMASC,1313047844.4099998,96483.78605408185,327.1210346094496,2024.0584965831436,392302.27402968623
3411,2347242.92,6195457.54,264722854.31,2018,ITAPEMIRIM,ES,2018ITAPEMIRIMES,200677968.93,58832.59130167107,688.1392318968044,1816.317074171797,77608.57646144825
14328,11255128.040000001,39361894.589999996,2796003984.45,2018,ITAPERUNA,RJ,2018ITAPERUNARJ,1282053443.6399999,89478.88355946397,785.5337828029035,2747.200906616415,195142.65664782244
1757,868792.04,974887.4199999999,97047085.18,2018,ITAPERUCU,PR,2018ITAPERUCUPR,80542935.02,45841.16961866819,494.47469550369954,554.8590893568582,55234.53908935686
588,209556.93,664109.25,26049945.41,2018,ITAPETIM,PE,2018ITAPETIMPE,30853224.54,52471.47030612244,356.38933673469387,1129.4375,44302.62824829931
5335,4794232.17,18775807.15,824724955.44,2018,ITAPETINGA,BA,2018ITAPETINGABA,366708624.02,68736.38688284911,898.6377075913778,3519.364039362699,154587.6205135895
24759,14367744.67,55147067.95,5083287044.92,2018,ITAPETININGA,SP,2018ITAPETININGASP,2006267820.1499999,81031.85993578093,580.303916555596,2227.354414556323,205310.6767203845
1067,276001.97,1024850.18,123124428.95,2018,ITAPEVA,MG,2018ITAPEVAMG,64070156.4,60047.006935332705,258.67101218369254,960.4968884723525,115393.09179943768
12689,6942655.819999999,24708768.7,2050612598.79,2018,ITAPEVA,SP,2018ITAPEVASP,929022856.26,73214.82041610844,547.1397131373631,1947.258940814879,161605.5322554969
27068,18881370.34,41846737.96,1979806106.6,2018,ITAPEVI,SP,2018ITAPEVISP,1599728138.1899998,59100.34499002511,697.5532119107434,1545.9855903650066,73141.9427589774
644,441071.69,700916.18,17625252.529999997,2018,ITAPICURU,BA,2018ITAPICURUBA,36550952.940000005,56756.138105590064,684.8939285714287,1088.3791614906831,27368.404549689436
4940,6704682.069999999,10769737.38,250009097.10999998,2018,ITAPIPOCA,CE,2018ITAPIPOCACE,293399357.86,59392.582562753036,1357.2230910931173,2180.1087813765184,50609.128969635625
14607,8522021.2,29979406.220000003,4753101818.26,2018,ITAPIRA,SP,2018ITAPIRASP,1326789393.79,90832.43607790784,583.4203601013212,2052.3999602930103,325398.9058848497
363,129111.20000000001,237282.05,4715483.899999999,2018,ITAPIRANGA,AM,2018ITAPIRANGAAM,18634722.659999996,51335.3241322314,355.6782369146006,653.6695592286501,12990.313774104683
2329,1629709.24,3912309.71,586254372.5200001,2018,ITAPIRANGA,SC,2018ITAPIRANGASC,198298691.6,85143.27677114641,699.7463460712752,1679.8238342636325,251719.35273507945
746,367116.31,1650589.29,108390631.67999999,2018,ITAPIRAPUA,GO,2018ITAPIRAPUAGO,39948278.79000001,53549.97156836461,492.1130160857909,2212.586179624665,145295.752922252
235,41114.619999999995,130766.2,43772579.67,2018,ITAPIRAPUA PAULISTA,SP,2018ITAPIRAPUA PAULISTASP,14383716.920000002,61207.3060425532,174.95582978723402,556.4519148936171,186266.2964680851
152,59114.07,124053.76999999999,21518448.669999998,2018,ITAPIRATINS,TO,2018ITAPIRATINSTO,9525124.88,62665.295263157896,388.9083552631579,816.1432236842104,141568.74125
1172,898009.9,1488550.8,20705785.06,2018,ITAPISSUMA,PE,2018ITAPISSUMAPE,62594944.39,53408.6556228669,766.2200511945392,1270.094539249147,17667.05209897611
288,103400.41,385187.17000000004,9040583.16,2018,ITAPITANGA,BA,2018ITAPITANGABA,14836283.26,51514.87243055555,359.02920138888885,1337.4554513888888,31390.91375
468,255654.48,299094.41,34071942.050000004,2018,ITAPIUNA,CE,2018ITAPIUNACE,20995255.410000004,44861.65685897436,546.2702564102565,639.0906196581195,72803.29497863249
1503,3540718.1799999997,1845105.35,86738165.76,2018,ITAPORANGA,PB,2018ITAPORANGAPB,83824723.17,55771.60556886227,2355.7672521623417,1227.6150033266802,57710.023792415166
1510,529602.0599999999,1093181.15,288023928.56,2018,ITAPORANGA,SP,2018ITAPORANGASP,107544959.69999999,71221.82761589403,350.7298410596026,723.9610264900662,190744.3235496689
1160,822094.73,1725322.48,42768387.33,2018,ITAPORANGA D'AJUDA,SE,2018ITAPORANGA D'AJUDASE,71720945.4,61828.40120689655,708.7023534482759,1487.3469655172414,36869.299422413795
366,222258.84000000003,361034.79,13119913.76,2018,ITAPOROROCA,PB,2018ITAPOROROCAPB,17613218.020000003,48123.54650273225,607.2645901639345,986.4338524590164,35846.758907103824
2063,1182605.02,5552895.87,791740154.53,2018,ITAPORA,MS,2018ITAPORAMS,226141054.06,109617.57346582647,573.24528356762,2691.660625302957,383780.9765050896
143,30092.0,124173.33,31652451.900000002,2018,ITAPORA DO TOCANTINS,TO,2018ITAPORA DO TOCANTINSTO,7708212.09,53903.58104895105,210.43356643356645,868.344965034965,221345.8174825175
3670,1150187.48,5556377.75,562886573.95,2018,ITAPOA,SC,2018ITAPOASC,221948899.75,60476.5394414169,313.40258310626706,1513.999386920981,153375.0882697548
155,17691.0,79809.33,31542361.76,2018,ITAPUCA,RS,2018ITAPUCARS,9384647.86,60546.11522580645,114.13548387096772,514.8989032258064,203499.10812903228
522,134176.29,463209.52999999997,23876447.820000004,2018,ITAPURA,SP,2018ITAPURASP,27108247.970000003,51931.509521072796,257.0427011494253,887.3745785440614,45740.32149425288
2811,1296309.6300000001,5179426.37,498328422.08,2018,ITAPURANGA,GO,2018ITAPURANGAGO,179262534.89,63771.801810743505,461.1560405549627,1842.5565172536465,177277.98722162933
633,104474.52,943105.6,38619608.03,2018,ITAPUA DO OESTE,RO,2018ITAPUA DO OESTERO,29667439.26,46867.992511848344,165.04663507109007,1489.898262243286,61010.439225908376
1465,466485.32999999996,1275115.11,541726037.53,2018,ITAPUI,SP,2018ITAPUISP,164379896.41,112204.70744709898,318.4200204778157,870.3857406143345,369778.86520819116
393,185743.65000000002,654534.62,16372973.64,2018,ITAPE,BA,2018ITAPEBA,18280728.740000002,46515.849211195935,472.63015267175575,1665.482493638677,41661.510534351146
37807,25553569.41,55180181.21,2271491897.78,2018,ITAQUAQUECETUBA,SP,2018ITAQUAQUECETUBASP,2026839724.51,53610.170722617506,675.8951889861665,1459.5228716904278,60081.25209035364
206,110370.20999999999,437377.21,12387026.24,2018,ITAQUARA,BA,2018ITAQUARABA,10419746.52,50581.29378640777,535.7777184466019,2123.1903398058253,60131.195339805825
5914,2418833.89,9066773.97,1354109902.48,2018,ITAQUI,RS,2018ITAQUIRS,439419929.72,74301.64520121746,409.0013341224214,1533.103478187352,228966.84181264797
1505,317233.68,2056429.7100000002,136081664.20999998,2018,ITAQUIRAI,MS,2018ITAQUIRAIMS,91415754.93,60741.36540199336,210.78649833887044,1366.3984784053157,90419.7104385382
481,334446.93,577039.5299999999,12806317.5,2018,ITAQUITINGA,PE,2018ITAQUITINGAPE,26159577.36,54385.81571725572,695.3158627858628,1199.6663825363823,26624.36070686071
991,270853.47,2839235.5399999996,156050800.04000002,2018,ITARANA,ES,2018ITARANAES,72441989.66000001,73099.8886579213,273.31328960645806,2865.0207265388494,157468.0121493441
800,402333.82,1470806.04,87715563.94000001,2018,ITARANTIM,BA,2018ITARANTIMBA,40939295.190000005,51174.118987500005,502.9172750000001,1838.50755,109644.45492500001
5325,2007015.01,4746743.409999999,966273166.0300001,2018,ITARARE,SP,2018ITARARESP,362762694.42,68124.44965633802,376.90422723004696,891.4072131455398,181459.7494892019
1449,1101470.5,956153.47,47649738.95,2018,ITAREMA,CE,2018ITAREMACE,67560234.71000001,46625.42077984817,760.1590752242927,659.8712698412699,32884.56794340925
994,305491.11,1778373.28,124378425.69,2018,ITARIRI,SP,2018ITARIRISP,66286639.14000001,66686.75969818914,307.3351207243461,1789.1079275653924,125129.20089537224
695,187796.03,1101391.03,150942557.18,2018,ITARUMA,GO,2018ITARUMAGO,43866949.559999995,63117.91303597121,270.2101151079137,1584.7352949640288,217183.53551079138
209,27929.0,168918.88,21360144.71,2018,ITATI,RS,2018ITATIRS,12259199.93,58656.45899521531,133.6315789473684,808.2243062200957,102201.64933014354
4555,3573277.08,11937711.87,720890813.5300001,2018,ITATIAIA,RJ,2018ITATIAIARJ,364436614.55,80008.0383205269,784.4735631174533,2620.7929462129528,158263.62536333702
1111,348825.33999999997,1085189.7,107870362.55999999,2018,ITATIAIUCU,MG,2018ITATIAIUCUMG,64142844.56,57734.333537353734,313.974203420342,976.7684068406841,97093.03560756074
24507,10937897.5,57142105.66,7783780198.160001,2018,ITATIBA,SP,2018ITATIBASP,2280450937.65,93053.04352429918,446.31727669645403,2331.6646533643448,317614.5671914147
267,122746.06999999999,589848.92,54979558.529999994,2018,ITATIBA DO SUL,RS,2018ITATIBA DO SULRS,18413427.470000003,68964.14782771535,459.72310861423216,2209.1719850187264,205915.94955056178
608,318986.67000000004,690838.26,28636980.25,2018,ITATIM,BA,2018ITATIMBA,28555210.52,46965.80677631579,524.6491282894738,1136.2471381578948,47100.296463815794
2745,694950.91,2360413.9000000004,274532232.12,2018,ITATINGA,SP,2018ITATINGASP,146475075.10999998,53360.68310018214,253.16973041894352,859.8957741347906,100011.74212021858
662,242009.63,223799.77000000002,6483933.27,2018,ITATIRA,CE,2018ITATIRACE,31836536.55,48091.44493957704,365.5734592145015,338.0661178247734,9794.461132930513
266,135562.04,215943.00999999998,22334332.709999997,2018,ITATUBA,PB,2018ITATUBAPB,11642379.45,43768.34379699248,509.6317293233082,811.8158270676691,83963.65680451128
111,281667.56,240859.86000000002,4505805.03,2018,ITAUBAL,AP,2018ITAUBALAP,6231551.87,56140.106936936936,2537.5455855855853,2169.9086486486485,40592.83810810811
547,283425.3,540641.4299999999,19319299.17,2018,ITAUEIRA,PI,2018ITAUEIRAPI,30853234.86,56404.45129798903,518.1449725776965,988.3755575868373,35318.64564899451
733,831903.06,2026620.84,91941631.23000002,2018,ITAUCU,GO,2018ITAUCUGO,50911793.330000006,69456.74396998638,1134.9291405184174,2764.830613915416,125431.96620736699
228,61049.51,153973.06,18401022.39,2018,ITAVERAVA,MG,2018ITAVERAVAMG,11359744.32,49823.44,267.7610087719298,675.3204385964913,80706.23855263158
2719,1025864.97,2456448.21,452292632.35,2018,ITAI,SP,2018ITAISP,193103540.48,71020.05902169915,377.29495034939316,903.4381059212947,166345.21233909528
683,360831.33,1025484.5599999999,29805421.52,2018,ITAIBA,PE,2018ITAIBAPE,37433738.47,54807.8162079063,528.3035578330894,1501.441522693997,43638.977335285505
222,50227.0,178888.44,20638133.92,2018,ITAOCA,SP,2018ITAOCASP,12348360.090000002,55623.243648648655,226.24774774774775,805.8037837837838,92964.5672072072
293,93432.29000000001,194471.54,9631383.879999999,2018,ITAU,RN,2018ITAURN,16720335.19,57065.99040955632,318.8815358361775,663.7253924914676,32871.61733788395
2019,1969129.27,3999039.94,272095677.09,2018,ITAU DE MINAS,MG,2018ITAU DE MINASMG,142897828.65,70776.53722139673,975.2992917285786,1980.70328875681,134767.5468499257
559,190560.79,869055.89,125494059.44,2018,ITAUBA,MT,2018ITAUBAMT,39006356.56999999,69778.8131842576,340.89586762075135,1554.6616994633275,224497.42296958854
14972,9690577.26,25923091.22,9039260666.400002,2018,ITAUNA,MG,2018ITAUNAMG,2066463719.2599998,138021.88880977826,647.2466777985572,1731.4380991183543,603744.367245525
312,86604.44,224851.33,29894793.200000003,2018,ITAUNA DO SUL,PR,2018ITAUNA DO SULPR,18890487.67,60546.4348397436,277.5783333333333,720.6773397435896,95816.64487179488
449,123548.05,457555.86,19955678.91,2018,ITINGA,MG,2018ITINGAMG,22213608.819999997,49473.51630289532,275.1626948775056,1019.0553674832962,44444.71917594655
1360,885807.64,1477343.8699999999,141353568.58,2018,ITINGA DO MARANHAO,MA,2018ITINGA DO MARANHAOMA,61926537.42,45534.21869117647,651.3291470588235,1086.282257352941,103936.4474852941
1648,497914.93,1869158.13,212908551.89000002,2018,ITIQUIRA,MT,2018ITIQUIRAMT,91722845.86,55657.066662621364,302.13284587378644,1134.1978944174757,129192.08245752429
2064,745247.6799999999,3582250.92,340020759.49,2018,ITIRAPINA,SP,2018ITIRAPINASP,139174656.08,67429.58143410854,361.0696124031008,1735.5866860465117,164738.7400629845
415,118040.76,699599.3700000001,48650473.699999996,2018,ITIRAPUA,SP,2018ITIRAPUASP,22875661.369999997,55122.07559036143,284.43556626506023,1685.7816144578314,117230.05710843373
517,336027.89999999997,981757.89,29086825.619999997,2018,ITIRUCU,BA,2018ITIRUCUBA,27786193.32,53745.05477756286,649.957253384913,1898.9514313346228,56260.78456479691
1003,999957.54,1657217.25,54932568.779999994,2018,ITIUBA,BA,2018ITIUBABA,56670263.269999996,56500.76098703888,996.9666400797609,1652.2604685942172,54768.263988035884
907,706482.61,2011493.7300000002,119105697.58,2018,ITOBI,SP,2018ITOBISP,57753261.28,63675.04,778.9223925027563,2217.743914002205,131318.29942668136
959,493910.77,1779604.3399999999,86094165.14999999,2018,ITORORO,BA,2018ITOROROBA,52353339.83,54591.595234619395,515.0268717413973,1855.6875286757036,89774.93759124087
34270,16020226.940000001,78689943.14,21708864112.11,2018,ITU,SP,2018ITUSP,4094847665.56,119487.82216399183,467.47087656842723,2296.1757554712576,633465.541643128
757,272789.2,1173942.03,55494197.900000006,2018,ITUACU,BA,2018ITUACUBA,36494190.0,48208.96961690886,360.35561426684285,1550.782073976222,73308.05535006606
1235,874518.6799999999,2205735.57,95473038.49,2018,ITUBERA,BA,2018ITUBERABA,73049418.11,59149.3264048583,708.1122914979757,1786.0207044534413,77306.10404048582
367,105377.91,393599.45,48320171.19,2018,ITUETA,MG,2018ITUETAMG,19708692.71,53702.159972752044,287.1332697547684,1072.4780653950954,131662.59179836512
14170,8411119.05,30910048.069999997,3531383269.2799997,2018,ITUIUTABA,MG,2018ITUIUTABAMG,1367758364.53,96524.93751093859,593.586383203952,2181.3724820042344,249215.47419054338
17205,14552328.32,45100826.79,3980025072.1800003,2018,ITUMBIARA,GO,2018ITUMBIARAGO,1518027696.69,88231.77545422842,845.8197221737868,2621.3790636442895,231329.55955710553
529,206762.97,748618.33,42258253.04,2018,ITUMIRIM,MG,2018ITUMIRIMMG,29619090.18,55990.718676748584,390.85627599243855,1415.1575236294896,79883.27606805293
12985,8478325.68,25826995.73,3157019239.4,2018,ITUPEVA,SP,2018ITUPEVASP,1086864422.12,83701.53424104735,652.9322818636888,1988.9869641894495,243128.16629957643
